('tscsdm08_14', 4.7137990094173974, 6.65)
('tscsdj29_8', 4.7915275188512743, 11.275)
('tscsdm31_20', 4.7973111462710296, 4.75)
('tscsdt41_7', 4.8501018101844924, 12.075)
('tscsda14_41', 4.9159940916406972, 11.25)
('tscsdu39_11', 4.9201674410754395, 6.05)
('tscsdp03_54', 4.9256112705899922, 9.625)
('tscsdm08_23', 4.9297975182085514, 8.4)
('tscsdd42_2', 4.982145301544775, 14.575)
('tscsda14_61', 4.9912737451518847, 7.375)
('tscsdy21_12', 5.0302185479582313, 5.925)
('tscsdl22_39', 5.0599688855745129, 6.775)
('tscsdw27_11', 5.0931900474236773, 7.725)
('tscsdr37_37', 5.1282030861827739, 9.575)
('tscsdl05_8', 5.1681643797028833, 6.725)
('tscsdf20_13', 5.2840574881736364, 11.15)
('tscsdm20_2', 5.3230471067343554, 26.775)
('tscsdl19_51', 5.3462513739066297, 6.875)
('tscsdi12_13', 5.3721116728499876, 15.25)
('tscsdy06_30', 5.3926669252299693, 8.8)
('tscsdi27_10', 5.4471917876403335, 5.525)
('tscsdm13_12', 5.454601704463319, 6.525)
('tscsdm01_35', 5.4555172029202854, 13.975)
('tscsdv18_9', 5.4766416651214671, 4.475)
('tscsdi40_23', 5.4829464744557859, 22.275)
('tscsdb29_35', 5.4942746159585463, 9.15)
('tscsdw21_26', 5.4993819869882321, 3.625)
('tscsdw16_18', 5.5009776545552702, 12.65)
('tscsdd31_45', 5.5145781008003096, 15.0)
('tscsdu25_29', 5.560693556345778, 12.475)
('tscsdu33_18', 5.5702397368429271, 11.2)
('tscsdp05_9', 5.5793799428616824, 4.85)
('tscsdl08_22', 5.5926195105914029, 8.425)
('tscsdu07_12', 5.6036662029803077, 15.175)
('tscsdj18_22', 5.6108899457979309, 4.55)
('tscsdb06_16', 5.643808845303548, 14.9)
('tscsdb34_6', 5.6443259860240094, 12.5)
('tscsda43_25', 5.6461111140337588, 9.7)
('tscsdv44_29', 5.6596778611073759, 5.275)
('tscsdb05_34', 5.6606822208466427, 8.175)
('tscsda49_18', 5.6760345685576112, 14.425)
('tscsdu21_5', 5.7117736358786191, 6.625)
('tscsdr16_24', 5.7447268348038074, 9.675)
('tscsdw33_4', 5.7707890339662269, 11.575)
('tscsdj32_18', 5.7755146326213724, 21.975)
('tscsdo07_17', 5.7788612285113228, 4.75)
('tscsdj30_3', 5.7846660079746162, 7.625)
('tscsdy39_11', 5.798654817088722, 7.475)
('tscsdx19_24', 5.8106309324910761, 6.525)
('tscsdp43_19', 5.8287632825286382, 6.275)
('tscsdw16_7', 5.8290071287268717, 5.925)
('tscsdc49_10', 5.8373429107325663, 10.175)
('tscsdc50_5', 5.931366935521746, 6.675)
('tscsdj06_53', 5.9549725909899793, 19.25)
('tscsdx01_46', 5.9615903439481261, 10.075)
('tscsdz32_2', 5.9680359151664923, 10.25)
('tscsdl49_12', 5.9809416271574829, 7.025)
('tscsdg01_33', 6.0464459476934609, 5.65)
('tscsda10_7', 6.0566430659425459, 9.85)
('tscsdp04_20', 6.1106604060741025, 8.0)
('tscsdt33_42', 6.1477636127582631, 11.75)
('tscsdh09_36', 6.2599088417861148, 7.275)
('tscsdm09_26', 6.265383048939225, 17.9)
('tscsdv46_27', 6.3742471326746832, 21.8)
('tscsdi21_10', 6.3879920069885632, 8.025)
('tscsdh46_11', 6.4107122807931969, 6.55)
('tscsdd31_41', 6.4370098184040163, 12.325)
('tscsdy02_38', 6.4515209909651272, 5.075)
('tscsdt46_36', 6.4861557517699886, 6.85)
('tscsdj04_10', 6.4972371262635331, 9.375)
('tscsdy23_32', 6.5135084782135442, 7.15)
('tscsdt46_88', 6.5168825141105833, 5.65)
('tscsdr30_3', 6.6001718745761346, 8.725)
('tscsdt10_9', 6.6140136854466398, 8.725)
('tscsdt33_15', 6.6158959615759221, 4.3)
('tscsdm45_25', 6.6761959512378635, 8.8)
('tscsdi40_13', 6.6948851705902053, 12.825)
('tscsdt07_14', 6.7026371820146249, 9.875)
('tscsdm40_16', 6.7959258801054103, 7.7)
('tscsdy03_5', 6.8174353836803734, 10.875)
('tscsde08_19', 6.8327878190188835, 8.725)
('tscsdc26_12', 6.8398077408298139, 13.6)
('tscsdf17_10', 6.8603373194149437, 13.0)
('tscsdl42_8', 6.8834729660995562, 7.8)
('tscsdu29_39', 6.937011066266475, 7.1)
('tscsdb49_23', 6.9490494733948678, 6.9)
('tscsdh22_2', 6.9685303068693161, 6.225)
('tscsda38_24', 6.9761877076792178, 9.65)
('tscsdf19_86', 6.9992065530021632, 8.05)
('tscsdt46_49', 6.9997507924530762, 7.075)
('tscsdt46_76', 7.0017275134277108, 8.025)
('tscsdo04_27', 7.0517891963116144, 6.35)
('tscsdt46_79', 7.1295670752756042, 6.225)
('tscsdp10_53', 7.1342573894178241, 8.725)
('tscsdh40_26', 7.136901706146686, 22.975)
('tscsdt10_8', 7.174068892616587, 8.7)
('tscsdx43_15', 7.1958094805597659, 12.6)
('tscsdy03_2', 7.2014213919336001, 18.9)
('tscsdc13_46', 7.2162053150827701, 7.725)
('tscsdp10_19', 7.2170605550399456, 9.225)
('tscsdl04_10', 7.3138219268276359, 7.0)
('tscsdb28_8', 7.3142401860576429, 6.275)
('tscsdv26_11', 7.3315293627071192, 13.325)
('tscsdd34_48', 7.3536914157075532, 7.6)
('tscsdx28_29', 7.4099810344495136, 6.6)
('tscsdb20_9', 7.4185432209937288, 7.125)
('tscsdv03_33', 7.4240492518175927, 12.075)
('tscsdx34_33', 7.4483509267960635, 7.125)
('tscsde10_12', 7.4557799050143601, 7.25)
('tscsda14_51', 7.4727704955649559, 8.525)
('tscsdc28_18', 7.480554479344085, 10.275)
('tscsda14_70', 7.5130726702131723, 8.775)
('tscsdd04_31', 7.520690508346827, 6.35)
('tscsdl47_11', 7.5230639792270324, 12.0)
('tscsdv47_41', 7.5269697757766068, 11.8)
('tscsdy14_78', 7.5348390149098652, 9.375)
('tscsde39_3', 7.5505405966347876, 4.675)
('tscsdr01_30', 7.5677654782613777, 11.6)
('tscsdw38_20', 7.5836531911559408, 7.0)
('tscsdp44_37', 7.6057084069646006, 10.95)
('tscsdt32_41', 7.6252747945749055, 7.1)
('tscsdg24_9', 7.644493312613676, 8.6)
('tscsdm27_15', 7.6476747566714396, 24.475)
('tscsdm42_23', 7.6529855400793743, 15.575)
('tscsdb28_22', 7.6569512646735722, 10.125)
('tscsdi12_15', 7.6615696228065744, 5.275)
('tscsdf46_32', 7.7057674575227972, 6.45)
('tscsdb28_11', 7.7212124870811518, 10.7)
('tscsdu16_21', 7.7214545154673928, 7.825)
('tscsdj37_13', 7.7644764653520264, 7.825)
('tscsdf02_7', 7.7750072619801696, 10.425)
('tscsdo01_3', 7.7776678486271749, 7.575)
('tscsdx03_37', 7.7868155400402719, 8.925)
('tscsdv40_12', 7.788631202872816, 9.275)
('tscsdw09_30', 7.8761566561458496, 11.575)
('tscsdw20_6', 7.8954226388292614, 10.45)
('tscsdf50_16', 7.90386522138368, 3.575)
('tscsdj39_38', 7.9483498356967273, 9.5)
('tscsdv45_2', 7.9644876480309614, 8.35)
('tscsdf07_29', 7.9751163968159862, 7.975)
('tscsdj10_2', 7.9806360664283922, 20.925)
('tscsdl45_36', 7.9987325614390672, 10.85)
('tscsdr05_5', 8.0222941738063707, 11.05)
('tscsde25_25', 8.0512992941494446, 20.925)
('tscsdg04_3', 8.0524426472869379, 24.4)
('tscsdp06_28', 8.055002951002761, 9.375)
('tscsdl35_81', 8.0629716265779638, 9.325)
('tscsdl03_27', 8.0704115982985432, 6.6)
('tscsdf45_20', 8.091741062961292, 16.9)
('tscsdc21_30', 8.1138427716287911, 10.325)
('tscsda14_31', 8.130116304120687, 5.425)
('tscsdm06_12', 8.1310143872115788, 5.65)
('tscsdt17_45', 8.1319058787259006, 6.75)
('tscsdo47_20', 8.1327625866170639, 12.85)
('tscsdy23_12', 8.1410836226590533, 5.4)
('tscsdj23_18', 8.1570835556883683, 4.25)
('tscsdp15_49', 8.1729180558401051, 7.0)
('tscsdr18_17', 8.1768605857960406, 7.35)
('tscsdp34_26', 8.1819387271772808, 11.7)
('tscsdl08_20', 8.1922376737254421, 6.025)
('tscsdv11_23', 8.2364566801077714, 10.675)
('tscsdl47_22', 8.2494172032877842, 23.7)
('tscsdj04_27', 8.249419804401029, 9.875)
('tscsdw09_9', 8.306515327449965, 8.725)
('tscsdv26_14', 8.3246219934534622, 21.175)
('tscsdg41_4', 8.3252433451932006, 4.7)
('tscsdj22_3', 8.3296738640411068, 19.225)
('tscsdp17_16', 8.3528324159580301, 7.625)
('tscsdj14_33', 8.359356961059845, 11.15)
('tscsde44_21', 8.3777590195944427, 5.85)
('tscsdm38_4', 8.3930752678821303, 6.85)
('tscsdx43_5', 8.3943159734968056, 8.1)
('tscsdp15_14', 8.3997647143220266, 6.925)
('tscsdr32_28', 8.4093774998375839, 6.775)
('tscsdx18_3', 8.4556226962659107, 9.075)
('tscsdm30_45', 8.4573904695558824, 6.525)
('tscsdg02_6', 8.4614915356167053, 5.4)
('tscsda16_4', 8.4626206246661404, 11.525)
('tscsdj22_35', 8.4638985504433162, 7.25)
('tscsdx34_16', 8.4664624993356554, 6.25)
('tscsdy27_22', 8.4780171015795727, 6.35)
('tscsdg34_3', 8.4868203822023371, 7.3)
('tscsdt23_4', 8.4915769965796652, 9.6)
('tscsda23_2', 8.5162386056657926, 17.475)
('tscsdv08_28', 8.522492005584672, 8.2)
('tscsdd46_70', 8.548959787333267, 12.5)
('tscsdg30_31', 8.5706407486655092, 10.825)
('tscsdx06_18', 8.5797113891943368, 23.0)
('tscsdw42_6', 8.6131143604071116, 9.975)
('tscsda47_26', 8.6295513484743651, 11.475)
('tscsdj12_35', 8.6469397560169163, 10.325)
('tscsdb05_35', 8.6759906818822898, 11.8)
('tscsdc32_27', 8.6830481318594455, 14.675)
('tscsdb18_36', 8.7042285116935538, 4.925)
('tscsdw15_20', 8.7083310234050302, 11.6)
('tscsda16_28', 8.7106195980934515, 10.325)
('tscsde46_11', 8.7971239877527836, 6.725)
('tscsdx18_20', 8.8013529148434912, 7.625)
('tscsdd40_31', 8.8179230509421007, 9.25)
('tscsdc07_35', 8.824481912786311, 9.975)
('tscsdl31_17', 8.8361207077085009, 11.625)
('tscsdr15_26', 8.8831387943570217, 8.6)
('tscsdp10_30', 8.8953891802355365, 8.675)
('tscsdo04_66', 8.8993901843143366, 6.5)
('tscsdb18_21', 8.9007324974654463, 7.575)
('tscsdu32_7', 8.9355774420005289, 18.35)
('tscsdo42_45', 8.9493228799742806, 7.775)
('tscsde05_4', 8.9551811689219782, 5.25)
('tscsde31_26', 8.9571769349922441, 15.9)
('tscsdp15_7', 8.9894869556849795, 11.4)
('tscsdz03_42', 8.993699873979482, 30.4)
('tscsdy49_15', 8.998139748153962, 8.775)
('tscsdb33_94', 9.0063644288228755, 10.2)
('tscsdx08_5', 9.0072843535431684, 12.325)
('tscsdo25_2', 9.0377369722681422, 7.55)
('tscsdw07_36', 9.0512445092268727, 6.325)
('tscsdc03_9', 9.0541195248920552, 11.175)
('tscsda05_14', 9.0546398047230685, 10.15)
('tscsdt13_7', 9.0800239108558536, 5.55)
('tscsdc19_25', 9.0824372015103059, 9.225)
('tscsdr17_29', 9.0996533346789565, 14.1)
('tscsdx13_13', 9.1038178599720485, 15.875)
('tscsdb49_24', 9.1039752635028801, 6.9)
('tscsdi40_12', 9.1039802346580139, 6.075)
('tscsdh50_4', 9.1244554841473366, 4.05)
('tscsdf09_3', 9.1517844001058233, 16.35)
('tscsdf33_45', 9.1591580993880495, 7.55)
('tscsdx45_13', 9.1633864626921167, 11.475)
('tscsdp46_10', 9.1901591364369253, 5.6)
('tscsdv26_7', 9.2307202569151627, 7.075)
('tscsdj30_16', 9.2510876385205325, 13.225)
('tscsda11_5', 9.2518306183794596, 14.5)
('tscsdp08_6', 9.2635099227888897, 6.5)
('tscsdp15_6', 9.2780815898531532, 16.95)
('tscsdc41_26', 9.2792889820062658, 8.6)
('tscsdw07_8', 9.2918814535549696, 7.95)
('tscsdy05_15', 9.2976972207100985, 6.175)
('tscsdb16_63', 9.3060157431667161, 9.2)
('tscsda13_13', 9.3146684845975347, 10.075)
('tscsdm45_52', 9.3445686452705772, 7.15)
('tscsdw25_2', 9.3481210628926998, 25.95)
('tscsdz22_8', 9.3608490918626277, 11.2)
('tscsde25_16', 9.3949122669589631, 3.25)
('tscsdg30_22', 9.4011592919988782, 9.775)
('tscsdy36_5', 9.4138415948515668, 22.675)
('tscsde01_2', 9.4160621630717412, 10.25)
('tscsdm08_7', 9.4216708441053107, 11.2)
('tscsdc32_6', 9.4269211561067205, 9.8)
('tscsdr11_6', 9.429513526847229, 5.95)
('tscsdt46_75', 9.4317919760955018, 6.0)
('tscsdm11_4', 9.4393689564036212, 8.8)
('tscsdt13_60', 9.455428317539031, 8.2)
('tscsdy16_2', 9.4638913113919756, 21.375)
('tscsdj33_41', 9.4657713522684332, 13.025)
('tscsdt50_4', 9.4824898575129204, 10.925)
('tscsdv08_3', 9.519914210750505, 20.25)
('tscsdj06_33', 9.5505519477482466, 15.2)
('tscsdi20_17', 9.568342819894573, 6.5)
('tscsdw32_3', 9.5770257130247991, 11.675)
('tscsdc50_10', 9.6064660198138636, 3.475)
('tscsdx13_16', 9.6132268786402832, 7.575)
('tscsdf50_42', 9.6213127504965925, 4.65)
('tscsdm41_36', 9.6226103257736426, 8.275)
('tscsdu41_2', 9.6530366143189461, 15.975)
('tscsdj07_26', 9.665129552416861, 8.15)
('tscsdy48_2', 9.6731722583789264, 18.55)
('tscsdc32_31', 9.676126109871749, 6.35)
('tscsdv20_11', 9.6949028421624224, 14.35)
('tscsda13_8', 9.6962812608454936, 15.975)
('tscsdl19_45', 9.6992342418968445, 7.475)
('tscsdd44_16', 9.70148465341763, 8.95)
('tscsdo23_9', 9.7043391025657506, 19.325)
('tscsdu33_9', 9.7264557756306491, 7.5)
('tscsdt40_2', 9.7386214957638995, 23.025)
('tscsdt30_2', 9.7458276386516047, 24.75)
('tscsdx24_7', 9.7479467316045039, 21.975)
('tscsdb01_23', 9.7509770219612975, 8.5)
('tscsdf20_12', 9.751243790714021, 6.6)
('tscsdo33_15', 9.7544179523406633, 22.75)
('tscsdh13_2', 9.7912222070063279, 18.725)
('tscsdv05_28', 9.8075367912114224, 11.075)
('tscsdi30_28', 9.8300933194030247, 11.975)
('tscsdf13_23', 9.8327434717108897, 22.725)
('tscsdg04_20', 9.8370605802319258, 12.15)
('tscsdu22_27', 9.8485699445840158, 14.175)
('tscsdm16_22', 9.855086107496458, 7.175)
('tscsdh23_17', 9.9057993049362256, 7.05)
('tscsdw32_56', 9.9115319889551561, 15.275)
('tscsdj46_28', 9.9247835636818014, 9.9)
('tscsdv31_12', 9.9271406657167081, 23.15)
('tscsdx49_13', 9.9324560263573698, 5.675)
('tscsdz44_40', 9.9456048448023751, 7.55)
('tscsdo23_4', 9.9643093471220343, 12.175)
('tscsdt23_38', 9.9743388897419472, 10.725)
('tscsdd31_59', 9.9788744774629556, 12.2)
('tscsdo43_3', 9.9852326380025573, 21.35)
('tscsdu36_20', 9.9887150135066261, 13.975)
('tscsdt37_44', 10.003241640005271, 6.525)
('tscsdy41_34', 10.014476967830497, 5.375)
('tscsdp34_11', 10.029599372816994, 19.925)
('tscsdh39_25', 10.056800868190296, 15.65)
('tscsdu08_3', 10.067048077307231, 14.7)
('tscsdi33_11', 10.071193270449635, 10.05)
('tscsdo36_10', 10.084113725157142, 4.55)
('tscsdr13_31', 10.096945836809622, 8.825)
('tscsdu07_41', 10.121122693133209, 25.425)
('tscsda02_37', 10.125049637269035, 13.025)
('tscsdw08_8', 10.130068741684168, 7.55)
('tscsdd03_29', 10.13462829276706, 8.55)
('tscsdr49_19', 10.145303426867166, 10.075)
('tscsdu19_28', 10.167153529777028, 5.7)
('tscsdg25_8', 10.168460285820007, 22.675)
('tscsdd09_13', 10.186921290479445, 3.9)
('tscsdc30_4', 10.188051044173353, 22.925)
('tscsdg40_7', 10.222686493417182, 5.325)
('tscsdt41_49', 10.223406544460067, 10.825)
('tscsdj45_9', 10.231130811185713, 11.4)
('tscsdb33_84', 10.244198811658357, 10.45)
('tscsdv10_28', 10.247412124251113, 7.325)
('tscsdt15_2', 10.264109451326854, 11.575)
('tscsde11_6', 10.286435176656875, 6.65)
('tscsdi24_22', 10.289187203269533, 25.75)
('tscsdx06_15', 10.304232300506953, 17.275)
('tscsdr15_9', 10.310535766994926, 11.25)
('tscsdc35_7', 10.322458088332755, 8.375)
('tscsdg48_14', 10.326707107959786, 12.15)
('tscsdx16_45', 10.331948324084046, 7.65)
('tscsdw07_77', 10.352469766168648, 16.025)
('tscsdd43_4', 10.353326579983319, 3.3)
('tscsdh32_16', 10.359704915799679, 6.675)
('tscsda38_23', 10.367256652812303, 6.875)
('tscsdp44_23', 10.375827835042275, 11.1)
('tscsdv05_12', 10.37977325640782, 10.975)
('tscsdu48_17', 10.384720821891882, 10.0)
('tscsdf21_20', 10.394680069385622, 7.375)
('tscsdx49_16', 10.401514398609049, 13.15)
('tscsdr49_22', 10.402586584203403, 2.925)
('tscsdd07_7', 10.409738728756231, 6.05)
('tscsde13_12', 10.428246221029037, 7.25)
('tscsdh34_5', 10.42861427617389, 6.475)
('tscsdx44_10', 10.430829665161719, 8.5)
('tscsdg19_27', 10.447793057054344, 9.45)
('tscsdz26_14', 10.45493381807329, 7.025)
('tscsdp03_38', 10.463744164468231, 10.475)
('tscsda16_44', 10.469133553214505, 5.975)
('tscsdg39_56', 10.472129907801042, 8.675)
('tscsdo37_27', 10.476007609181391, 6.3)
('tscsdj30_7', 10.483697884086007, 9.75)
('tscsdv48_13', 10.486595136010967, 11.25)
('tscsdh23_10', 10.486810893561893, 10.975)
('tscsdg31_4', 10.505252518906849, 14.9)
('tscsdp44_14', 10.507220354384728, 12.125)
('tscsdi07_6', 10.522770023726737, 7.525)
('tscsdv45_18', 10.532915934698529, 16.025)
('tscsdu12_3', 10.539227078227498, 7.9)
('tscsdp06_37', 10.55279733153619, 7.575)
('tscsdj16_18', 10.553818516540876, 16.175)
('tscsdw33_27', 10.568288560615908, 6.625)
('tscsdw28_8', 10.570604777017497, 14.475)
('tscsdi20_9', 10.577636048772165, 5.85)
('tscsdd24_48', 10.589948679133823, 4.525)
('tscsdi13_17', 10.595178129001663, 17.875)
('tscsdf25_34', 10.600305822189528, 9.775)
('tscsdu11_5', 10.605222886128573, 17.05)
('tscsdb39_10', 10.630580060607249, 11.825)
('tscsdu49_14', 10.653383646959899, 13.05)
('tscsdd22_8', 10.664442375586066, 8.45)
('tscsdj30_12', 10.664980475048703, 6.225)
('tscsdy05_6', 10.674390507707477, 6.175)
('tscsdc18_6', 10.675556572823732, 6.5)
('tscsdw30_10', 10.688380960615994, 9.1)
('tscsdt12_5', 10.68937839472758, 8.4)
('tscsdj14_15', 10.719524670423459, 11.825)
('tscsdp47_26', 10.719682134126653, 8.625)
('tscsdl04_27', 10.749443633526004, 9.175)
('tscsdg10_10', 10.755226297923947, 8.675)
('tscsdj01_17', 10.756320175780145, 15.0)
('tscsdv20_13', 10.821493351411615, 9.15)
('tscsdw12_10', 10.839223848702225, 22.95)
('tscsdx30_34', 10.849167468335443, 9.45)
('tscsdt16_30', 10.850045876279378, 15.925)
('tscsdm28_26', 10.88214894497804, 9.275)
('tscsdp22_13', 10.899644673836155, 12.6)
('tscsdo37_34', 10.908329637975481, 13.9)
('tscsdg39_22', 10.911689278537489, 4.275)
('tscsdt40_11', 10.921100260620017, 5.075)
('tscsdi13_2', 10.924652954465945, 21.55)
('tscsdu27_7', 10.9252978813346, 5.425)
('tscsdd38_28', 10.932492704782211, 17.45)
('tscsdc48_3', 10.935561722989309, 21.475)
('tscsdl32_3', 10.947237003828713, 11.325)
('tscsdu13_28', 10.951980888415981, 25.35)
('tscsdp29_57', 10.952465621252211, 14.875)
('tscsdp04_18', 10.955961891029226, 23.05)
('tscsdd43_18', 10.971733278360045, 10.325)
('tscsdy08_31', 10.975415531140264, 11.8)
('tscsdo04_65', 10.979710662857819, 9.55)
('tscsdj30_24', 11.001284323418295, 5.15)
('tscsdc06_27', 11.009177387407902, 4.625)
('tscsde10_5', 11.01538430112622, 26.175)
('tscsde09_41', 11.042861494225077, 4.45)
('tscsdx33_35', 11.055088632994673, 8.5)
('tscsdf25_35', 11.062628994153203, 10.975)
('tscsdx13_17', 11.083087611475062, 5.95)
('tscsdh43_3', 11.099544877567183, 5.85)
('tscsdx08_7', 11.112139610305451, 8.55)
('tscsdr48_34', 11.137028463104727, 7.05)
('tscsdx01_49', 11.14987041525505, 12.325)
('tscsdc27_33', 11.165937278258705, 8.075)
('tscsdz36_23', 11.169936832060136, 5.525)
('tscsdw08_7', 11.177003290680332, 16.5)
('tscsdr37_15', 11.180150819759909, 6.675)
('tscsdh30_6', 11.184969555460572, 9.6)
('tscsde04_14', 11.189479980054267, 6.375)
('tscsdm22_10', 11.204268072993036, 18.325)
('tscsdy32_4', 11.206189617989747, 22.3)
('tscsdj37_27', 11.208426244036323, 13.625)
('tscsdm06_4', 11.243588005372407, 7.0)
('tscsdh30_7', 11.246571640981889, 12.025)
('tscsdm09_3', 11.28223219637821, 6.525)
('tscsdi29_38', 11.283017588350997, 16.475)
('tscsdr23_23', 11.309388774553367, 11.925)
('tscsdl19_2', 11.337684163458633, 5.925)
('tscsdf27_12', 11.342433352030602, 5.775)
('tscsdl27_5', 11.349850459849286, 12.625)
('tscsdr34_3', 11.351011157995845, 14.625)
('tscsdd24_23', 11.351404219513096, 8.175)
('tscsdm22_25', 11.368264834902559, 5.825)
('tscsdo28_2', 11.379930266398867, 8.7)
('tscsdj22_19', 11.381423692452683, 14.425)
('tscsdi34_20', 11.384897333968883, 25.7)
('tscsdo44_35', 11.396105413449716, 4.3)
('tscsdm45_51', 11.396260649421084, 11.025)
('tscsdg47_2', 11.400009095034795, 26.1)
('tscsdr36_6', 11.401561825959277, 12.525)
('tscsdm27_20', 11.420291010233557, 26.0)
('tscsde29_4', 11.428766429944796, 5.4)
('tscsdh13_7', 11.431949504866193, 7.35)
('tscsdb21_49', 11.43654026359741, 21.675)
('tscsdo09_10', 11.444927132803091, 10.775)
('tscsde08_3', 11.451324956976149, 16.325)
('tscsdg09_3', 11.451619343843669, 22.675)
('tscsdp01_25', 11.457878325293867, 12.55)
('tscsdi29_19', 11.459290556641184, 5.425)
('tscsdu47_24', 11.462210124369657, 8.875)
('tscsdp09_14', 11.464738298768854, 10.15)
('tscsdc34_21', 11.477451926290373, 24.025)
('tscsdx16_22', 11.483040356473117, 5.575)
('tscsdw48_14', 11.484263698343199, 10.925)
('tscsda35_25', 11.488827171123949, 5.95)
('tscsdu11_13', 11.495798371368796, 18.175)
('tscsdi46_26', 11.506005624248374, 17.2)
('tscsdf19_45', 11.511759023607429, 5.35)
('tscsdv27_5', 11.514216498472864, 13.075)
('tscsdl04_2', 11.516401098281506, 10.975)
('tscsdx18_4', 11.536562816609427, 8.075)
('tscsde33_42', 11.597960219637415, 17.45)
('tscsdz29_31', 11.615590048751804, 8.375)
('tscsdz35_53', 11.628600640011001, 9.375)
('tscsdj23_38', 11.638182908545941, 4.225)
('tscsde15_2', 11.647099416944943, 15.8)
('tscsdt28_3', 11.655700056521955, 12.9)
('tscsdr01_17', 11.661195669152489, 14.9)
('tscsdw25_54', 11.668652818053086, 4.375)
('tscsdc01_6', 11.677024146368479, 9.6)
('tscsdw03_22', 11.689713343318163, 8.7)
('tscsdd30_21', 11.709910822980545, 18.175)
('tscsdr19_22', 11.735784087603266, 8.875)
('tscsdd06_10', 11.741260476478676, 10.425)
('tscsdi44_9', 11.756737025164954, 6.3)
('tscsdc31_16', 11.77532476271246, 5.175)
('tscsdp33_5', 11.784749594644737, 8.325)
('tscsdm09_17', 11.790582944060452, 26.9)
('tscsdt46_48', 11.810319921937973, 5.325)
('tscsdy11_44', 11.812394583463453, 10.75)
('tscsda14_72', 11.814370053001241, 4.55)
('tscsda50_2', 11.817907218337943, 21.1)
('tscsdt45_5', 11.828254072473905, 8.4)
('tscsda35_4', 11.829516478408058, 6.3)
('tscsdf11_7', 11.836068980268946, 12.625)
('tscsdx23_34', 11.859418950169061, 7.275)
('tscsdi37_8', 11.860464692303712, 10.825)
('tscsde08_37', 11.871837010194872, 5.175)
('tscsdu38_36', 11.881339719648601, 7.65)
('tscsdy46_3', 11.896456323836643, 19.275)
('tscsdo04_51', 11.89901228617514, 8.65)
('tscsdj03_13', 11.908669258657966, 5.05)
('tscsdt31_13', 11.914366002552454, 10.875)
('tscsdx47_16', 11.916973103579636, 10.55)
('tscsdc19_12', 11.923333418206401, 13.525)
('tscsde22_5', 11.923648381839984, 8.175)
('tscsdd02_14', 11.938068588700977, 6.725)
('tscsdw29_66', 11.950772316110999, 25.925)
('tscsdz48_27', 11.951534981266198, 6.725)
('tscsdm19_2', 11.955101298228081, 16.675)
